1480118400,43
1480122000,83
1480125600,118
1480129200,146
1480132800,174
1480136400,196
1480140000,214
1480143600,220
1480147200,228
1480150800,252
1480154400,259
1480158000,262
1480161600,267
1480165200,269
1480168800,268
1480172400,267
1480176000,249
1480179600,225
1480183200,210
1480186800,189
1480190400,165
1480194000,129
1480197600,97
1480201200,49
